2.732382454908430236e-01,3.235403537918724592e-01
2.982833550345275753e-01,3.519153848395986661e-01
5.037291269820931561e-01,5.846766010550111803e-01
3.767743439893464497e-01,4.408422966854018687e-01
2.655171539536536618e-01,3.147926894341683268e-01
5.602086779976616082e-01,6.486655011966961926e-01
1.883978023878058461e-01,2.274197837080185747e-01
3.920144950496519676e-01,4.581087318253213025e-01
2.330447854663194873e-01,2.780028937092118291e-01
3.741418281007254931e-01,4.378597695000860379e-01
3.407569231141440724e-01,4.000361092015623510e-01
5.179486523438154855e-01,6.007867112112089680e-01
1.042678240994146244e-01,1.321041396772423548e-01
2.496727069112665842e-01,2.968416129584355301e-01
1.439195299292421459e-01,1.770278155770898532e-01
5.792247413765547748e-01,6.702098824596515181e-01
2.680542154945099731e-01,3.176670709522936287e-01
5.535109704809992870e-01,6.410772868827441240e-01
1.619225511706670895e-01,1.974244637046330131e-01
5.093519466696538878e-01,5.910470137270745772e-01
1.280768901813819360e-01,1.590787866882610868e-01
5.609305015477570322e-01,6.494832962081019678e-01
2.395066072450732220e-01,2.853238596358010914e-01
1.071081389491910646e-01,1.353220941408532774e-01
3.284072397122062559e-01,3.860444494985630359e-01
3.280366912934584156e-01,3.856246340903566328e-01
8.551330762877160097e-02,1.108560798030630706e-01
3.414388213761522239e-01,4.008086705801469640e-01
2.623193674688296118e-01,3.111697349953940206e-01
4.427420796756882382e-01,5.155809016407214562e-01
5.224329695608154189e-01,6.058672495908989930e-01
2.937018165315102292e-01,3.467246989277356084e-01
2.887834107794575722e-01,3.411523569231464936e-01
1.466498319857936217e-01,1.801211302814711146e-01
3.577294671889109656e-01,4.192652710561110552e-01
2.448793717700158967e-01,2.914109705722279231e-01
2.386199994312132588e-01,2.843193711466789897e-01
1.956617854835366321e-01,2.356495638777560964e-01
3.800209686513823515e-01,4.445205826767207324e-01
2.534034589787960146e-01,3.010683944609429119e-01
4.890920544241999512e-01,5.680934278988462038e-01
3.977546643105808744e-01,4.646120965127052416e-01
5.455960765332514839e-01,6.321100527360907773e-01
3.490281475350999196e-01,4.094070504361362328e-01
3.933063016474132034e-01,4.595722930948456519e-01
3.832704162527106884e-01,4.482020669367447474e-01
1.960176266465177564e-01,2.360527165982517495e-01
2.300046658638361385e-01,2.745585690613678298e-01
3.030153398184807223e-01,3.572765199118106416e-01
2.276503303430743308e-01,2.718912082585788204e-01
3.829067352055483542e-01,4.477900319649391059e-01
2.988619721052050426e-01,3.525709330741383929e-01
3.658146841584023479e-01,4.284254738548555208e-01
2.683458220574340691e-01,3.179974486358992380e-01
3.183043692363982657e-01,3.745983321269384381e-01
5.636891843283315939e-01,6.526087650511546157e-01
5.142498077926169753e-01,5.965960795512473824e-01
3.137462701476291804e-01,3.694342020624705181e-01
5.175351084378525535e-01,6.003181837667261878e-01
2.876013347628344485e-01,3.398131156787051466e-01
2.206015515501233704e-01,2.639052453004342436e-01
4.353837294540282565e-01,5.072442075793335281e-01
2.155266736456502852e-01,2.581556270824874044e-01
3.144349177153891728e-01,3.702144101139484555e-01
3.542703298643991028e-01,4.153462173658019063e-01
2.010543092060743942e-01,2.417590611345246665e-01
3.036080828785407415e-01,3.579480722842684481e-01
2.238867509001981060e-01,2.676272347528559914e-01
1.244078524206772840e-01,1.549219248388974957e-01
5.173514064681725699e-01,6.001100573425192097e-01
2.770123117254064682e-01,3.278162083811735350e-01
2.239589360157111242e-01,2.677090173815281915e-01
5.592946315954263614e-01,6.476299259680371456e-01
5.405301336320444960e-01,6.263705574922375785e-01
5.430992149637816624e-01,6.292812160551409795e-01
2.671806534479755357e-01,3.166773627559970605e-01
5.311444747592568572e-01,6.157370099945037589e-01
3.336088234712167866e-01,3.919376199956547957e-01
2.419099873206510543e-01,2.880467858080766885e-01
6.290238578949538528e-01,7.266301378749537854e-01
3.437066691980534827e-01,4.033780445429848704e-01
3.185450997901477233e-01,3.748710694821040801e-01
5.179486523438154855e-01,6.007867112112089680e-01
2.884668882524409339e-01,3.407937505247302101e-01
5.179486523438154855e-01,6.007867112112089680e-01
2.500381395176052846e-01,2.972556323713921866e-01
4.916376355726170266e-01,5.709774617656118156e-01
2.851203843366188484e-01,3.370023056381681315e-01
1.788545829452517222e-01,2.166077268669247824e-01
2.746324912255050932e-01,3.251199741940188348e-01
2.748397795622120054e-01,3.253548229567935213e-01
1.845957250357910528e-01,2.231121937283819523e-01
3.072799313313890890e-01,3.621081185268447689e-01
2.025276999300189840e-01,2.434283494027367489e-01
3.082798597483195069e-01,3.632409943813669773e-01
2.647369727092981906e-01,3.139087776671694030e-01
2.217313975420732164e-01,2.651853121751591158e-01
3.147988516674513626e-01,3.706267316161193648e-01
3.574845552311337604e-01,4.189877963501703051e-01
2.198082848250285937e-01,2.630065082470214310e-01
5.175351084378525535e-01,6.003181837667261878e-01
4.050397779155977540e-01,4.728658166399024032e-01
5.070201343659122006e-01,5.884051707596588132e-01
3.234852590543948470e-01,3.804680572796308446e-01
9.247156662954664208e-02,1.187394877330914533e-01
4.744156249343526865e-01,5.514656650328940701e-01
